name,year_born,year_death,live
ЧЕПУРНОЙ,1892,1975,83
ЧЕПУРНОЙ,1924,1998,74
ЧЕПУРНЯК,1898,1981,83
ЧЕРВАКОВИЧ,1876,1925,49
ЧЕРВИНА,1897,1974,77
ЧЕРВИНКА,1889,1985,96
ЧЕРВИНКА,1848,1933,85
ЧЕРВИНСКИЙ,1862,1926,64
ЧЕРВИНСКИЙ,1886,1958,72
ЧЕРВОНАЯ,1922,1998,76
ЧЕРВОНЦЕВ,1896,1959,63
ЧЕРВЯГА,1927,1948,21
ЧЕРВЯКОВ,1898,1932,34
ЧЕРВЯКОВСКИЙ,1855,1937,82
ЧЕРДИЛЕЛИ,1854,1938,84
ЧЕРЕВКОВ,1860,1926,66
ЧЕРЕВКОВА,1868,1958,90
ЧЕРЕДЕЕВА,1868,1927,59
ЧЕРЕДНИЧЕНКО,1880,1924,44
ЧЕРЕДНИЧЕНКО,1874,1948,74
ЧЕРЕМИСИНОВ,1871,1963,92
ЧЕРЕМИСОВ,1901,1941,40
ЧЕРЕМИСОВА,1901,1981,80
ЧЕРЕМУХИН,1887,1933,46
ЧЕРЕНКОВ,1901,1971,70
ЧЕРЕНКОВА,1888,1971,83
ЧЕРЕНЦОВ,1893,1964,71
ЧЕРЕП,1866,1926,60
ЧЕРЕП,1895,1989,94
ЧЕРЕПАНОВ,1897,1969,72
ЧЕРЕПАХИН,1895,1942,47
ЧЕРЕПНИН,1873,1945,72
ЧЕРЕГЮВ,1898,1959,61
ЧЕРЕПОВ,1877,1964,87
ЧЕРЕГОВ,1902,1981,79
ЧЕРЕПОВ,1898,1947,49
ЧЕРЕПОВА,1868,1928,60
ЧЕРЕТЮКИНА,1890,1929,39
ЧЕРКАС,1904,1965,61
ЧЕРКАСЕНКО,1876,1940,64
ЧЕРКАСОВ,1873,1942,69
ЧЕРКАСОВ,1876,1942,66
ЧЕРКАСОВ,1888,1968,80
ЧЕРКАСОВ,1886,1973,87
ЧЕРКАСОВ,1903,1935,32
ЧЕРКАСОВА,1911,1998,87
ЧЕРКАСОВА,1914,1998,84
ЧЕРКАССКАЯ,1894,1963,69
ЧЕРКАССКАЯ,1867,1953,86
ЧЕРКАССКИЙ,1904,1980,76
ЧЕРКАССКИЙ,1899,1980,81
ЧЕРКАССКИЙ,1887,1953,66
ЧЕРКАССКИЙ,1884,1933,49
ЧЕРКАШЕНИНОВ,1893,1977,84
ЧЕРКАШИН,1897,1929,32
ЧЕРКАШИН,1891,1973,82
ЧЕРКАПЮВА,1868,1942,74
ЧЕРКЕС,1905,1960,55
ЧЕРКЕС,1877,1941,64
ЧЕРКЕС,1865,1945,80
ЧЕРКЕС,1869,1941,72
ЧЕРКЕСОВ,1920,1984,64
ЧЕРКЕСОВА,1903,1984,81
ЧЕРМАК,1837,1924,87
ЧЕРНАВИН,1887,1949,62
ЧЕРНАВИН,1879,1950,71
ЧЕРНАВСКАЯ,1867,1925,58
ЧЕРНАЙ,1853,1926,73
ЧЕРНАЯ,1857,1927,70
ЧЕРНЕГА,1862,1944,82
ЧЕРНЕНКО,1899,1932,33
ЧЕРНЕНКО,1889,1959,70
ЧЕРНЕНКОВ,1902,1971,69
ЧЕРНЕНКОВ,1904,1980,76
ЧЕРНЕНКОВ,1887,1975,88
ЧЕРНЕНКОВ,1919,1973,54
ЧЕРНЕНКОВ,1900,1983,83
ЧЕРНЕНКОВ,1889,1972,83
ЧЕРНЕНКОВ,1895,1979,84
ЧЕРНЕНКОВ,1926,1972,46
ЧЕРНЕНКОВА,1885,1975,90
ЧЕРНЕЦКАЯ,1908,1934,26
ЧЕРНЕЦКИЯЙ,1896,1928,32
ЧЕРНЕЦКИЙ,1894,1988,94
ЧЕРНИ,1889,1956,67
ЧЕРНИ,1883,1938,55
ЧЕРНИ,1896,1953,57
ЧЕРНИКИН,1885,1932,47
ЧЕРНИКОВ,1890,1980,90
ЧЕРНИКОВ,1878,1938,60
ЧЕРНИКОВ,1902,1935,33
ЧЕРНИКОВ,1881,1936,55
ЧЕРНИКОВА,1872,1946,74
ЧЕРНИКОВА,1911,1998,87
ЧЕРНИКОВА,1892,1950,58
ЧЕРНИКОВИЧ,1862,1928,66
ЧЕРНИЛОВСКАЯ,1907,1931,24
ЧЕРНИЛОВСКИЙ,1874,1942,68
ЧЕРНИЛОВСКИЙ,1881,1936,55
ЧЕРНИН,1913,1998,85
ЧЕРНИН,1876,1929,53
ЧЕРНИЦКИЙ,1871,1926,55
ЧЕРНИЦКИЙ,1880,1933,53
ЧЕРНИЦЫК,1914,1984,70
ЧЕРНИЧЕНКО,1900,1978,78
ЧЕРНИЧЕНКО,1905,1954,49
ЧЕРНО,1892,1937,45
ЧЕРНОБРОВ,1895,1933,38
ЧЕРНОБРОВКИН,1888,1974,86
ЧЕРНОВ,1883,1930,47
ЧЕРНОВ,1895,1943,48
ЧЕРНОВ,1883,1933,50
ЧЕРНОВ,1878,1926,48
ЧЕРНОВ,1875,1926,51
ЧЕРНОВ,1887,1954,67
ЧЕРНОВ,1881,1946,65
ЧЕРНОВ,1899,1926,27
ЧЕРНОВ,1892,1971,79
ЧЕРНОВ,1890,1959,69
ЧЕРНОВ,1878,1929,51
ЧЕРНОВ,1907,1940,33
ЧЕРНОВ,1893,1970,77
ЧЕРНОВ,1896,1936,40
ЧЕРНОВ,1894,1977,83
ЧЕРНОВ,1922,1955,33
ЧЕРНОВ,1918,1972,54
ЧЕРНОВ,1882,1974,92
ЧЕРНОВА,1910,1974,64
ЧЕРНОВА,1896,1973,77
ЧЕРНОВА,1880,1954,74
ЧЕРНОВА,1912,1977,65
ЧЕРНОВОЛЬСКАЯ,1904,1932,28
ЧЕРНОГЛАЗОВ,1899,1989,90
ЧЕРНОГЛАЗОВ,1856,1939,83
ЧЕРНОГУБОВ,1880,1959,79
ЧЕРНОГУБОВ,1885,1929,44
ЧЕРНОГУБОВ,1882,1950,68
ЧЕРНОГУБОВА,1882,1982,100
ЧЕРНОЗУБОВА,1888,1945,57
ЧЕРНОК,1902,1925,23
ЧЕРНОКНИЖНИКОВ,1883,1966,83
ЧЕРНОПИССКИЙ,1895,1983,88
ЧЕРНОСВИТОВ,1902,1945,43
ЧЕРНОСВИТОВА,1875,1970,95
ЧЕРНОУСОВ,1914,1918,4
ЧЕРНОШЕК,1884,1951,67
ЧЕРНОШЕК,1891,1962,71
ЧЕРНОЯРОВ,1902,1965,63
ЧЕРНОЯРОВ,1864,1929,65
ЧЕРНОЯРОВА,1864,1949,85
ЧЕРНОЯРОВА,1890,1968,78
ЧЕРНУХА,1900,1970,70
ЧЕРНУХА,1902,1985,83
ЧЕРНЦОВ,1899,1970,71
ЧЕРНЫЙ,1885,1920,35
ЧЕРНЫЙ,1897,1966,69
ЧЕРНЫЙ,1868,1934,66
ЧЕРНЫЙ,1890,1949,59
ЧЕРНЫЙ,1875,1939,64
ЧЕРНЫЙ,1880,1932,52
ЧЕРНЫХ,1893,1931,38
ЧЕРНЫХ,1887,1967,80
ЧЕРНЫХ,1871,1942,71
ЧЕРНЫХ,1891,1975,84
ЧЕРНЫШ,1898,1944,46
ЧЕРНЫШЕВ,1896,1938,42
ЧЕРНЫШЕВ,1892,1939,47
ЧЕРНЫШЕВ,1928,1943,15
ЧЕРНЫШЕВ,1878,1947,69
ЧЕРНЫШЕВ,1898,1956,58
ЧЕРНЫШЕВ,1894,1972,78
ЧЕРНЫШЕВИЧ,1892,1940,48
ЧЕРНЫШЕВИЧ,1889,1976,87
ЧЕРНЫШЕВСКАЯ,1912,1993,81
ЧЕРНЫШЕВСКИЙ,1885,1974,89
ЧЕРНЫШЕВСКИЙ,1896,1977,81
ЧЕРНЫШОВА,1916,1985,69
ЧЕРНЮЖК,1888,1936,48
ЧЕРНЯ,1892,1969,77
ЧЕРНЯВСКАЯ,1868,1926,58
ЧЕРНЯВСКАЯ,1890,1970,80
ЧЕРНЯВСКАЯ,1858,1923,65
ЧЕРНЯВСКАЯ,1930,2003,73
ЧЕРНЯВСКАЯ,1908,1989,81
ЧЕРНЯВСКАЯ,1906,1931,25
ЧЕРНЯВСКИЙ,1901,1970,69
ЧЕРНЯВСКИЙ,1870,1930,60
ЧЕРНЯВСКИЙ,1898,1944,46
ЧЕРНЯВСКИЙ,1876,1960,84
ЧЕРНЯВСКИЙ,1904,1926,22
ЧЕРНЯВСКИЙ,1920,1990,70
ЧЕРНЯВСКИЙ,1923,1973,50
ЧЕРНЯВСКИЙ,1887,1969,82
ЧЕРНЯВСКИЙ,1900,1942,42
ЧЕРНЯЕВ,1890,1933,43
ЧЕРНЯЕВ,1902,1974,72
ЧЕРНЯК,1896,1931,35
ЧЕРНЯК,1880,1943,63
ЧЕРНЯКОВ,1876,1939,63
ЧЕРСКАЯ,1908,1990,82
ЧЕРТАШ,1940,1944,4
ЧЕРТКОВ,1951,1969,18
ЧЕРТКОВ,1888,1938,50
ЧЕРТКОВ,1893,1983,90
ЧЕРТКОВ,1872,1938,66
ЧЕРТКОВ,1933,2000,67
ЧЕРТКОВ,1833,1937,104
ЧЕРТКОВ,1908,1999,91
ЧЕРЯТЮКИНА,1890,1929,39
ЧЕРЯЧУКИН,1872,1944,72
ЧЕСЛАВСКИЙ,1900,1973,73
ЧЕСНАКОВА,1922,1978,56
ЧЕСНО,1861,1928,67
ЧЕСНОКОВ,1902,1947,45
ЧЕСНОКОВ,1880,1944,64
ЧЕСНОКОВ,1900,1967,67
ЧЕСНОКОВ,1875,1948,73
ЧЕСНОКОВА,1892,1929,37
ЧЕТВЕРГОВ,1917,1935,18
ЧЕТВЕРИКОВ,1880,1945,65
ЧЕТВЕРИКОВ,1880,1969,89
ЧЕТВЕРИКОВ,1941,1945,4
ЧЕТВЕРИКОВ,1849,1929,80
ЧЕТВЕРИКОВ,1887,1947,60
ЧЕТВЕРИКОВА,1905,1980,75
ЧЕТВЕРИКОВА,1855,1935,80
ЧЕТВЕРИКОВА,1902,1974,72
ЧЕТВЕРИКОВА,1872,1937,65
ЧЕТВЕРТАК,1895,1928,33
ЧЕТВЕРУХИН,1880,1967,87
ЧЕТВЕРУХИН,1884,1961,77
ЧЕТВЕРУХИНА,1853,1937,84
ЧЕТЫРКИНА,1879,1948,69
ЧЕХОВА,1887,1968,81
ЧЕХОВА,1897,1980,83
ЧЕХОВИЧ,1875,1931,56
ЧЕХОВИЧ,1858,1935,77
ЧЕХОМОВ,1880,1945,65
ЧЕХОНИН,1907,1962,55
ЧЕХОНИН,1905,1937,32
ЧЕХУНИН,1891,1973,82
ЧЕХУРСКАЯ,1907,1968,61
ЧЕЧЕЛЕВ,1935,1936,1
ЧЕЧЕРНИКОВА,1933,1933,0
ЧЕШЕВА,1904,1933,29
ЧЕШЕЛЬ,1885,1961,76
ЧЕШЕЛЬ,1887,1965,78
ЧЕШЕР,1858,1929,71
ЧИГЛОВСКИЙ,1900,1979,79
ЧИДАДЗЕ,1901,1932,31
ЧИЖЕВСКИЙ,1894,1956,62
ЧИЖЕВСКИЙ,1880,1931,51
ЧИЖЕВСКИЙ,1894,1977,83
ЧИЖЕВСКИЙ,1860,1925,65
ЧИЖИКОВ,1868,1933,65
ЧИЖОВ,1896,1952,56
ЧИЖОВ,1871,1941,70
ЧИЖОВ,1892,1986,94
ЧИЖОВ,1897,1969,72
ЧИЖОВ,1897,1969,72
ЧИЖОВ,1882,1961,79
ЧИЖОВА,1897,1968,71
ЧИЖСКИЙ,1905,1927,22
ЧИКАЛОВ,1905,1982,77
ЧИКИЛЬДИН,1901,1987,86
ЧИКИН,1905,1983,78
ЧИКУРОВ,1881,1931,50
ЧИМЕРИН,1887,1938,51
ЧИНДИН,1880,1939,59
ЧИННОВ,1909,1996,87
ЧИНОВА,1852,1936,84
ЧИПЮВ,1898,1967,69
ЧИРИК,1868,1921,53
ЧИРИКОВ,1901,1993,92
ЧИРИКОВ,1864,1932,68
ЧИРИКОВ,1910,1992,82
ЧИРИКОВ,1888,1973,85
ЧИРИКОВА,1852,1936,84
ЧИРИКОВА,1904,1988,84
ЧИРИКОВА,1889,1966,77
ЧИРИКОВА,1895,1967,72
ЧИРКИН,1878,1933,55
ЧИРКОВ,1899,1940,41
ЧИРКОВ,1879,1926,47
ЧИРКОВА,1877,1942,65
ЧИСЕНКО,1899,1929,30
ЧИСТАЯ,1899,1981,82
ЧИСТОВСКАЯ,1902,1994,92
ЧИСТОВСКИЙ,1898,1977,79
ЧИСТОПОЛЬСКАЯ,1903,1940,37
ЧИСТОПОЛЬСКИЙ,1902,1948,46
ЧИСТОПОЛЬСКИЙ,1904,1961,57
ЧИСТОПОЛЬСКИЙ,1927,1960,33
ЧИСТОСЕРДОВА,1867,1937,70
ЧИСТЯКОВ,1898,1965,67
ЧИСТЯКОВ,1892,1923,31
ЧИСТЯКОВ,1879,1939,60
ЧИСТЯКОВ,1865,1939,74
ЧИСТЯКОВ,1871,1938,67
ЧИСТЯКОВ,1857,1922,65
ЧИСТЯКОВ,1911,1969,58
ЧИСТЯКОВ,1899,1925,26
ЧИСТЯКОВ,1881,1939,58
ЧИСТЯКОВ,1887,1960,73
ЧИСТЯКОВА,1939,1993,54
ЧИСТЯКОВА,1860,1926,66
ЧИСТЯКОВА,1890,1948,58
ЧИСТЯКОВА,1896,1977,81
ЧИТИКОВ,1919,1923,4
ЧИХАЧОВ,1889,1957,68
ЧИЧА,1896,1939,43
ЧИЧАГОВ,1886,1932,46
ЧИЧЕРИН,1892,1967,75
ЧИЧЕРИН,1889,1982,93
ЧИЧЕРИН,1882,1930,48
ЧИЧИБАБИНА,1875,1960,85
ЧИЧИНАДЗЕ,1907,1970,63
ЧИЧКОВ,1869,1946,77
ЧИШЩКОВСКИЙ,1904,1981,77
ЧЛЕНОВ,1864,1952,88
ЧМЕЛЬЪ,1854,1934,80
ЧОГЛОКОВ,1867,1921,54
ЧУБВАРОВ,1874,1926,52
ЧУБАРОВ,1886,1962,76
ЧУБАРОВ,1872,1923,51
ЧУВАРОВ,1888,1930,42
ЧУБАРОВ,1902,1975,73
ЧУВИН,1884,1932,48
ЧУБИНСКАЯ,1872,1939,67
ЧУВИНСКАЯ,1850,1932,82
ЧУБИНСКАЯ,1889,1981,92
ЧУБИНСКИЙ,1871,1943,72
ЧУБИНСКИЙ,1875,1927,52
ЧУБОВ,1886,1953,67
ЧУБУКОВ,1900,1931,31
ЧУГАЕВ,1894,1961,67
ЧУГАЙ,1871,1937,66
ЧУДИНОВ,1894,1932,38
ЧУДИНОВ,1871,1942,71
ЧУДНОВСКИЙ,1897,1977,80
ЧУДОВСКАЯ,1878,1928,50
ЧУДОР,1900,1947,47
ЧУЖОЙ,1895,1969,74
ЧУИЧ,1894,1938,44
ЧУНЙЧ,1891,1964,73
ЧУЙКЕВИЧ,1874,1960,86
ЧУКАВИН,1909,1936,27
ЧУКАВОВ,1893,1948,55
ЧУКАЕВЛА,1001,1995,994
ЧУКОВА,1893,1975,82
ЧУЛАНОВСКИЙ,1898,1972,74
ЧУЛКОВ,1895,1961,66
ЧУМАК,1901,1974,73
ЧУМАК,1909,1985,76
ЧУМАК,1897,1970,73
ЧУМАКОВ,1861,1937,76
ЧУМАКОВ,1901,1926,25
ЧУМАКОВ,1870,1945,75
ЧУМАКОВ,1898,1928,30
ЧУМАКОВ,1901,1925,24
ЧУМАЧЕНКО,1892,1972,80
ЧУМАЧЕНКО,1876,1931,55
ЧУНГУР,1901,1926,25
ЧУНИХИН,1873,1939,66
ЧУПРИЛО,1878,1938,60
ЧУПРОВ,1874,1926,52
ЧУПРОВ,1912,1973,61
ЧУПРЯЕВ,1864,1934,70
ЧУРАЕВ,1891,1971,80
ЧУРАКОВ,1912,1936,24
ЧУРАЯНЦ,1892,1972,80
ЧУРИЛОВ,1936,1937,1
ЧУРИЛОВ,1901,1936,35
ЧУРКОВСКИЙ,1898,1931,33
ЧУРСИНОВ,1892,1973,81
ЧУТСКОВА,1875,1955,80
ЧУХМАЧЕНКО,1886,1920,34
ЧУХНОВ,1897,1978,81
ЧУХНОВА,1903,1933,30
ЧУЦКОВА,1901,1974,73
ЧУЧУВАДЗЕ,1912,1980,68
ЧХЕНДЗЕ,1864,1926,62
ЧХЕНКЕЛН,1874,1959,85
ЧХЕНКЕЛИ,1870,1935,65
ШАБАГА,1881,1953,72
ШАБАД,1855,1921,66
ШАБАЛИН,1891,1933,42
ШАБАЛКИН,1898,1937,39
ШАБАНОВ,1889,1988,99
ШАБАНОВА,1899,1971,72
ШАБАТУРА,1895,1972,77
ШАБАШ,1934,1997,63
ШАБАШЕВ,1881,1956,75
ШАБЕЛЬСКИЙ,1890,1941,51
ШАБЕЛЬСКИЙ,1857,1930,73
ШАБЕЛЬСКИЙ,1904,1933,29
ШАБЕРТ,1867,1936,69
ШАБЛОВСКИЙ,1908,1927,19
ШАБЛОВСКИЙ,1907,1938,31
ШАВБЛОВСКИЙ,1873,1934,61
ШАБЛЫКО,1891,1957,66
ШАБОВА,1901,1999,98
ШАБОТИНСКАЯ,1877,1959,82
ШАБШАЙ,1890,1983,93
ШАВАН,1889,1958,69
ШАВЛОВ,1874,1926,52
ШАВРОВ,1874,1946,72
ШАВРОВ,1900,1931,31
ШАВРОВ,1869,1939,70
ШАВРОВ,1903,1990,87
ШАВЫРИН,1875,1938,63
ШАГАЛ,1889,1985,96
ШАГАНСКИЙ,1882,1920,38
ШАДЕВИТЦ,1859,1944,85
ШАДРИН,1877,1970,93
ШАДРИНА,1881,1969,88
ШАЕВА,1881,1942,61
ШАЙДИЦКИВ,1890,1981,91
ШАЙКЕВИЧ,1879,1947,68
ШАЙКЕВИЧ,1903,1972,69
ШАЙКЕВИЧ,1848,1928,80
ШАЙКЕВИЧ,1872,1935,63
ШАЙКОВ,1905,1926,21
ШАЙТАН,1846,1928,82
ШАКЕЛЬ,1853,1927,74
ШАКЛЕННА,1861,1931,70
ШАКОВИЦКИЙ,1904,1937,33
ШАКОВИЧ,1895,1963,68
ШАКУН,1925,1983,58
ШАЛАМОВ,1930,1932,2
ШАЛАМОВ,1897,1977,80
ШАЛАМОВ,1896,1982,86
ШАЛАМОВ,1902,1970,68
ШАЛАМОВА,1913,1986,73
ШАЛИКОВ,1856,1930,74
ШАЛИТ,1895,1929,34
ШАЛИТ,1880,1939,59
ШАЛИТ,1905,1922,17
ШАЛКОВСКИЙ,1860,1926,66
ШАЛМАН,1903,1926,23
ШАЛОВ,1902,1934,32
ШАЛФЕЕВ,1891,1935,44
ШАЛЫГИНА,1855,1929,74
ШАЛЬМАН,1851,1926,75
ШАЛЯПИН,1904,1979,75
ШАЛЯПИН,1873,1938,65
ШАЛЯПИН,1905,1992,87
ШАЛЯПИНА,1901,1975,74
ШАМБО,1909,1987,78
ШАМГИЕВА,1888,1940,52
ШАМЗОН,1898,1927,29
ШАМИЕ,1898,1934,36
ШАМОВ,1883,1930,47
ШАМПЬЕ,1897,1942,45
ШАМПЬЕ,1893,1938,45
ШАМПЬЕ,1894,1962,68
ШАМРАЕВА,1920,1985,65
ШАМРАЕВСКИЙ,1879,1934,55
ШАМРАЙ,1930,1930,0
ШАМРАЙ,1891,1965,74
ШАМХАЛ,1878,1951,73
ШАМШИН,1884,1966,82
ШАНГАЛДИНОВ,1893,1921,28
ШАНГИН,1878,1938,60
ШАНДЛЕР,1878,1938,60
ШАНИНА,1905,1927,22
ШАНИНОВСКИЙ,1902,1976,74
ШАНТИНА,1870,1941,71
ШАНТИР,1879,1928,49
ШАПИЛОВСКИЙ,1888,1954,66
ШАПИРО,1848,1926,78
ШАПИРО,1875,1929,54
ШАПИРО,1865,1922,57
ШАПИРО,1868,1926,58
ШАПИРО,1853,1926,73
ШАПИРО,1872,1936,64
ШАПИРО,1873,1925,52
ШАПИРО,1880,1937,57
ШАПИРО,1877,1926,49
ШАПКИН,1884,1940,56
ШАПКИН,1895,1980,85
ШАПКИН,1888,1967,79
ШАПОВАЛОВ,1893,1970,77
ШАПОВАЛОВ,1895,1978,83
ШАПОВАЛОВ,1870,1937,67
ШАПОВАЛОВ,1900,1980,80
ШАПОВАЛОВ,1876,1931,55
ШАПОВАЛОВ,1865,1925,60
ШАПОВАЛОВ,1889,1934,45
ШАПОВАЛОВ,1928,1943,15
ШАПОШНИКОВ,1892,1969,77
ШАПОШНИКОВ,1948,2001,53
ШАПОШНЯКОВ,1891,1967,76
ШАПОШНИКОВ,1934,1950,16
ШАПОШНИКОВ,1882,1961,79
ШАПОШНИКОВ,1892,1962,70
ШАПОШНИКОВ,1892,1980,88
ШАПОШНИКОВА,1901,1943,42
ШАПОШНИКОВА,1900,1970,70
ШАПОШНИКОВА,1896,1958,62
ШАГЮШНИКОВА,1885,1970,85
ШАПРОН,1883,1947,64
ШАПРОН,1932,2000,68
ШАПТАЛЕНКО,1921,1943,22
ШАПУРГА,1930,1991,61
ШАПШАЛ,1878,1949,71
ШАПШАЛ,1887,1930,43
ШАРАВСКИЙ,1862,1928,66
ШАРАПОВ,1872,1938,66
ШАРБО,1898,1975,77
ШАРВИНА,1863,1941,78
ШАРЕВСКИЙ,1874,1936,62
ШАРНКОВА,1881,1931,50
ШАРИН,1886,1931,45
ШАРИН,1889,1981,92
ШАРИНА,1894,1981,87
ШАРКО,1900,1992,92
ШАРКОВ,1894,1966,72
ШАРКОВА,1897,1979,82
ШАРЛЕ,1915,1941,26
ШАРЛЕВ,1839,1926,87
ШАРМАГЕЙ,1892,1972,80
ШАРМИЦКИЙ,1899,1926,27
ШАРНИПОЛЬСКИЙ,1901,1929,28
ШАРОЙКО,1912,1940,28
ШАРТОВ,1887,1932,45
ШАСТНАЯ,1897,1980,83
ШАСТНЫЙ,1885,1955,70
ШАТАЕВА,1903,1938,35
ШАТАЛОВ,1874,1942,68
ШАТАЛОВ,1917,2002,85
ШАТАЛОВА,1860,1930,70
ШАТЕЛЕН,1864,1935,71
ШАТЕЛЕН,1913,1976,63
ШАТИЛОВ,1891,1972,81
ШАТИЛОВ,1923,1986,63
ШАТИЛОВ,1881,1962,81
ШАТИЛОВА,1867,1943,76
ШАТИЛОВА,1853,1933,80
ШАТИЛОВА,1887,1983,96
ШАТИЛОВА,1895,1989,94
ШАТКОВСКАЯ,1871,1929,58
ШАТКОВСКИЙ,1872,1944,72
ШАТОВ,1889,1926,37
ШАТОВ,1920,1980,60
ШАТОВ,1853,1932,79
ШАТОВ,1888,1966,78
ШАТОВА,1864,1935,71
ШАТРОВ,1869,1939,70
ШАТРОВ,1854,1932,78
ШАТРОВА,1862,1941,79
ШАТУНОВСКАЯ,1921,1982,61
ШАУФЕЛЬБЕРГЕР,1875,1938,63
ШАЛУФЕЛЬБЕРГЕР,1872,1938,66
ШАУФУС,1890,1986,96
ШАФЕРИСТ,1904,1972,68
ЩШАФРАНОВСКАЯ,1912,1982,70
ШАФРАНОВСКИЙ,1912,1931,19
ШАФРАНОВСКИЙ,1896,1959,63
ШАХАРАТОВ,1896,1923,27
ШАХНОВИЧ,1869,1929,60
ШАХОВ,1855,1921,66
ШАХОВА,1894,1979,85
ШАХОВСКАЯ,1872,1963,91
ШАХОВСКАЯ,1866,1933,67
ШАХОВСКАЯ,1890,1981,91
ШАХОВСКОЙ,1886,1921,35
ШАХОВСКОЙ,1884,1931,47
ШАХОВСКОЙ,1868,1927,59
ШАХОВСКОЙ,1904,1972,68
ШАХОВСКОЙ,1897,1942,45
ШАХОВСКОЙ,1874,1954,80
ШАХОВСКОЙ,1871,1930,59
ШАХОВСКОЙ,1881,1926,45
ШАХОВСКОЙ,1910,1995,85
ШАХОВСКОЙ,1872,1955,83
ШАХОВЦЕВ,1893,1944,51
ШАЦИНСКИЙ,1894,1976,82
ШАЦКАЯ,1855,1938,83
ШАЦКИЙ,1890,1941,51
ШАЦКИЙ,1871,1929,58
ШАЦКО,1901,1955,54
ШАШЕР,1928,1943,15
ШАШКОВ,1876,1941,65
ШАШКОВА,1889,1969,80
ШВАБО,1933,1982,49
ШВАЙДАК,1930,1948,18
ШВАЙКОВСКИЙ,1889,1943,54
ШВАНК,1890,1937,47
ШВАРТЦ,1854,1931,77
ШВАРЦ,1843,1923,80
ШВАРЦ,1923,1997,74
ШВАРЦ,1871,1935,64
ШВАРЦ,1860,1928,68
ШВАРЦ,1873,1946,73
ШВАРЦ,1908,1967,59
ШВАРЦ,1866,1962,96
ШВАРЦБАРД,1887,1938,51
ШВАРЦГОФХ,1909,1929,20
ШВАРЦФЕЛЬД,1928,1997,69
ШВЕД,1894,1962,68
ШВЕД,1888,1966,78
ШВЕД,1884,1934,50
ШВЕД,1880,1973,93
ШВЕД,1885,1975,90
ШВЕДЕР,1895,1977,82
ШВЕДОВ,1886,1954,68
ШВЕДОВ,1849,1927,78
ШВЕДОВА,1910,1991,81
ШВЕДРЕВИЦ,1887,1979,92
ШВЕДЧИКОВ,1893,1967,74
ШВЕЙНФУРТ,1904,1966,62
ШВЕЦ,1896,1946,50
ШВЕЦ,1902,1981,79
ШВЕЦ,1882,1940,58
ШВЕЦ,1894,1932,38
ШВЕЦОВ,1868,1934,66
ШВЕЦОВ,1896,1966,70
ШВЕЦОВ,1891,1941,50
ШВЕЦОВ,1889,1926,37
ШВЕЦОВ,1887,1966,79
ШВЕЦОВ,1889,1964,75
ШВЕЦОВ,1869,1934,65
ШВИГЕР,1890,1926,36
ШВИДКОЙ,1895,1976,81
ШВИСНИХ,1890,1921,31
ШВОРАК,1889,1945,56
ШВЫРОВ,1879,1945,66
ШЕВАЛИН,1890,1968,78
ШЕВАЛИН,1890,1964,74
ШЕБАЛИНА,1902,1964,62
ШЕБАНОВ,1895,1973,78
ШЕБАРЕВ,1905,1926,21
ШЕБЕКО,1892,1927,35
ШЕБЕКО,1864,1943,79
ШЕВЕКО,1895,1945,50
ШЕВЕКО,1839,1935,96
ШЕВЕКО,1905,1967,62
ШЕБЕКО,1863,1953,90
ШЕБВЕКО,1898,1983,85
ШЕБОР,1847,1928,81
ШЕВАЛЬЕ,1879,1971,92
ШЕВАН,1863,1950,87
ШЕВАРДЯКОВ,1899,1973,74
ШЕВЕЛЕВ,1873,1926,53
ШЕВЕЛЕВ,1898,1928,30
ШЕВЕЛЕВ,1864,1934,70
ШЕВЕЛЕВ,1881,1971,90
ШЕВЕЛЕВ,1886,1928,42
ШЕВЕЛЕВА,1885,1923,38
ШЕВЕЛЕВА,1873,1936,63
ШЕВИЧ,1871,1966,95
ШЕВИЧ,1885,1974,89
ШЕВИЧ,1913,1982,69
ШЕВЛЮЖК,1896,1935,39
ШЕВЛЯГИН,1958,1978,20
ШЕВЦОВ,1900,1941,41
ШЕВЦОВ,1899,1947,48
ШЕВЦОВА,1892,1943,51
ШЕВЧЕНКО,1931,1967,36
ШЕВЧЕНКО,1872,1933,61
ШЕВЧЕНКО,1903,1945,42
ШЕВЧЕНКО,1887,1967,80
ШЕВЧЕНКО,1901,1945,44
ШЕВЧЕНКО,1877,1932,55
ШЕВЧЕНКО,1901,1974,73
ШЕВЧЕНКО,1928,1943,15
ШЕВЧЕНКО,1887,1955,68
ШЕВЧЕНКО,1866,1934,68
ШЕВЧЕНКО,1943,1947,4
ШЕВЧЕНКО,1885,1945,60
ШЕВЧЕНКО,1898,1971,73
ШЕВЧЕНКО,1888,1940,52
ШЕВЧИК,1895,1986,91
ШЕВЧИК,1909,1985,76
ШЕВЧУК,1898,1084,-814
ШЕВЧУК,1909,1978,69
ШЕВЧУК,1883,1929,46
ШЕВЫРЕВ,1875,1934,59
ШЕВЫРЕВ,1901,1937,36
ШЕВЯКОВ,1900,1915,15
ШЕВЯКОВ,1889,1926,37
ШЕВЯКОВА,1913,1965,52
ШЕДЕВЕР,1889,1966,77
ШЕЙН,1875,1947,72
ШЕЙН,1898,1928,30
ШЕННА,1900,1984,84
ШЩЕЙКА,1932,1970,38
